Date,Adj Close
2021-01-04,84.01834106445312
2021-01-05,84.68283081054688
2021-01-06,86.66651153564453
2021-01-07,88.7772216796875
2021-01-08,89.51011657714844
2021-01-11,89.3049087524414
2021-01-12,90.57524871826172
2021-01-13,89.27558135986328
2021-01-14,89.3733139038086
2021-01-15,90.0768814086914
2021-01-19,91.75764465332033
2021-01-20,92.8325424194336
2021-01-21,92.6273422241211
2021-01-22,93.7413330078125
2021-01-25,95.33413696289062
2021-01-26,95.60774993896484
2021-01-27,95.34391021728516
2021-01-28,93.22342681884766
2021-01-29,83.22682189941406
2021-02-01,81.83922576904297
2021-02-02,81.48743438720703
2021-02-03,79.96302032470703
2021-02-04,81.49720001220703
2021-02-05,80.21708679199219
2021-02-08,80.08028411865234
2021-02-09,81.26268005371094
2021-02-10,81.6340103149414
2021-02-11,83.02778625488281
2021-02-12,81.0647201538086
2021-02-16,79.7298355102539
2021-02-17,79.20962524414062
2021-02-18,78.15938568115234
2021-02-19,77.2563705444336
2021-02-22,75.84297180175781
2021-02-23,75.5386962890625
2021-02-24,76.55948638916016
2021-02-25,76.69690704345703
2021-02-26,75.71537017822266
2021-03-01,77.92381286621094
2021-03-02,77.60972595214844
2021-03-03,77.21711730957031
2021-03-04,75.26387023925781
2021-03-05,75.33257293701172
2021-03-08,76.80487060546875
2021-03-09,76.5987548828125
2021-03-10,76.97173309326172
2021-03-11,77.33489227294922
2021-03-12,77.09933471679688
2021-03-15,79.14091491699219
2021-03-16,77.972900390625
2021-03-17,78.5716323852539
2021-03-18,79.08202362060547
2021-03-19,78.27716827392578
2021-03-22,78.35569763183594
2021-03-23,78.5716323852539
2021-03-24,78.2575454711914
2021-03-25,78.8955307006836
2021-03-26,78.2869873046875
2021-03-29,79.91632843017578
2021-03-30,79.27832794189453
2021-03-31,79.04276275634766
2021-04-01,80.20097351074219
2021-04-05,82.1444091796875
2021-04-06,80.97637939453125
2021-04-07,80.71136474609375
2021-04-08,80.50524139404297
2021-04-09,80.7408218383789
2021-04-12,81.49659729003906
2021-04-13,81.0156478881836
2021-04-14,81.27084350585938
2021-04-15,81.82050323486328
2021-04-16,83.1063003540039
2021-04-19,83.26335906982422
2021-04-20,81.8499526977539
2021-04-21,82.3897933959961
2021-04-22,82.1640396118164
2021-04-23,81.82050323486328
2021-04-26,81.17269134521484
2021-04-27,81.35918426513672
2021-04-28,80.27949523925781
2021-04-29,81.80087280273438
2021-04-30,81.41807556152344
2021-05-03,82.32108306884766
2021-05-04,84.02894592285156
2021-05-05,82.17385864257812
2021-05-06,82.507568359375
2021-05-07,82.55665588378906
2021-05-10,81.82050323486328
2021-05-11,80.19115447998047
2021-05-12,79.19981384277344
2021-05-13,81.57511901855469
2021-05-14,81.61438751220703
2021-05-17,81.72235870361328
2021-05-18,80.8389663696289
2021-05-19,79.83779907226562
2021-05-20,80.54450988769531
2021-05-21,82.0757064819336
2021-05-24,84.15653991699219
2021-05-25,83.45965576171875
2021-05-26,84.10747528076172
