Date,Adj Close
2021-01-04,202.72000122070312
2021-01-05,211.6300048828125
2021-01-06,211.02999877929688
2021-01-07,212.7100067138672
2021-01-08,209.8999938964844
2021-01-11,206.7899932861328
2021-01-12,208.41000366210935
2021-01-13,207.2100067138672
2021-01-14,209.91000366210935
2021-01-15,204.32000732421875
2021-01-19,210.7100067138672
2021-01-20,211.4499969482422
2021-01-21,207.41000366210935
2021-01-22,205.83999633789065
2021-01-25,203.3600006103516
2021-01-26,202.05999755859372
2021-01-27,194.02999877929688
2021-01-28,197.22999572753903
2021-01-29,194.19000244140625
2021-02-01,195.83999633789065
2021-02-02,200.94000244140625
2021-02-03,207.38999938964844
2021-02-04,210.63999938964844
2021-02-05,207.92999267578125
2021-02-08,211.9499969482422
2021-02-09,215.1199951171875
2021-02-10,211.9199981689453
2021-02-11,210.66000366210935
2021-02-12,210.97999572753903
2021-02-16,217.17999267578125
2021-02-17,215.5200042724609
2021-02-18,208.47999572753903
2021-02-19,217.47000122070312
2021-02-22,212.8800048828125
2021-02-23,212.1199951171875
2021-02-24,229.33999633789065
2021-02-25,216.4499969482422
2021-02-26,212.00999450683597
2021-03-01,224.38999938964844
2021-03-02,223.13999938964844
2021-03-03,228.55999755859372
2021-03-04,224.7100067138672
2021-03-05,223.22000122070312
2021-03-08,224.02999877929688
2021-03-09,230.6100006103516
2021-03-10,245.33999633789065
2021-03-11,252.0
2021-03-12,269.19000244140625
2021-03-15,265.6300048828125
2021-03-16,255.2100067138672
2021-03-17,263.5899963378906
2021-03-18,256.0599975585937
2021-03-19,255.82000732421875
2021-03-22,251.22999572753903
2021-03-23,241.25
2021-03-24,239.2400054931641
2021-03-25,247.19000244140625
2021-03-26,244.8699951171875
2021-03-29,250.5200042724609
2021-03-30,252.00999450683597
2021-03-31,254.72000122070312
2021-04-01,252.9600067138672
2021-04-05,259.3599853515625
2021-04-06,255.1699981689453
2021-04-07,252.5800018310547
2021-04-08,254.9499969482422
2021-04-09,252.3600006103516
2021-04-12,249.5200042724609
2021-04-13,253.2700042724609
2021-04-14,252.42999267578125
2021-04-15,251.1100006103516
2021-04-16,248.17999267578125
2021-04-19,244.1499938964844
2021-04-20,234.05999755859372
2021-04-21,235.9199981689453
2021-04-22,234.3300018310547
2021-04-23,238.3800048828125
2021-04-26,241.44000244140625
2021-04-27,242.47000122070312
2021-04-28,235.4600067138672
2021-04-29,235.94000244140625
2021-04-30,234.30999755859372
2021-05-03,235.19000244140625
2021-05-04,233.6300048828125
2021-05-05,228.17999267578125
2021-05-06,229.80999755859372
2021-05-07,235.47000122070312
2021-05-10,232.92999267578125
2021-05-11,228.8800048828125
2021-05-12,220.77999877929688
2021-05-13,222.63999938964844
2021-05-14,228.47000122070312
2021-05-17,227.97999572753903
2021-05-18,227.5500030517578
2021-05-19,224.4199981689453
2021-05-20,227.6499938964844
2021-05-21,234.82000732421875
2021-05-24,237.44000244140625
2021-05-25,240.7400054931641
2021-05-26,241.3699951171875
2021-05-27,250.6999969482422
2021-05-28,247.0200042724609
2021-06-01,254.72999572753903
2021-06-02,255.6199951171875
2021-06-03,250.32000732421875
2021-06-04,249.9199981689453
2021-06-07,252.66000366210935
2021-06-08,252.75999450683597
2021-06-09,248.05999755859372
2021-06-10,248.33999633789065
2021-06-11,247.27999877929688
2021-06-14,245.13999938964844
2021-06-15,246.5399932861328
2021-06-16,242.2700042724609
2021-06-17,239.22000122070312
2021-06-18,237.3500061035156
2021-06-21,245.27999877929688
2021-06-22,243.77999877929688
2021-06-23,243.57000732421875
2021-06-24,250.57000732421875
2021-06-25,248.3800048828125
2021-06-28,239.9600067138672
2021-06-29,235.75999450683597
2021-06-30,239.55999755859372
2021-07-01,239.72999572753903
2021-07-02,236.67999267578125
2021-07-06,236.13999938964844
2021-07-07,231.77999877929688
2021-07-08,236.7700042724609
2021-07-09,239.58999633789065
2021-07-12,238.2899932861328
2021-07-13,228.1999969482422
2021-07-14,224.4499969482422
2021-07-15,222.75999450683597
2021-07-16,217.7400054931641
2021-07-19,206.9900054931641
2021-07-20,217.1499938964844
2021-07-21,222.5399932861328
2021-07-22,220.8699951171875
2021-07-23,221.5200042724609
2021-07-26,225.8500061035156
2021-07-27,222.2700042724609
2021-07-28,231.57000732421875
2021-07-29,231.6300048828125
2021-07-30,226.47999572753903
2021-08-02,225.33999633789065
2021-08-03,229.08999633789065
2021-08-04,226.6300048828125
2021-08-05,229.94000244140625
2021-08-06,231.3300018310547
2021-08-09,232.2700042724609
2021-08-10,235.77999877929688
2021-08-11,239.4900054931641
2021-08-12,238.17999267578125
2021-08-13,234.4600067138672
2021-08-16,229.05999755859372
2021-08-17,222.22000122070312
2021-08-18,219.0
2021-08-19,212.16000366210935
2021-08-20,212.6699981689453
2021-08-23,219.3999938964844
2021-08-24,221.42999267578125
2021-08-25,221.02999877929688
2021-08-26,216.5
2021-08-27,221.75
2021-08-30,217.66000366210935
2021-08-31,219.5
2021-09-01,218.1199951171875
2021-09-02,220.8300018310547
2021-09-03,218.1699981689453
2021-09-07,214.2400054931641
2021-09-08,211.3800048828125
2021-09-09,213.94000244140625
2021-09-10,210.3000030517578
2021-09-13,214.47999572753903
2021-09-14,211.57000732421875
2021-09-15,214.22000122070312
2021-09-16,213.3600006103516
2021-09-17,213.3600006103516
2021-09-20,209.5
2021-09-21,208.50999450683597
2021-09-22,216.97999572753903
2021-09-23,221.1000061035156
2021-09-24,221.38999938964844
2021-09-27,224.16000366210935
2021-09-28,218.41000366210935
2021-09-29,225.3600006103516
2021-09-30,219.94000244140625
2021-10-01,226.0
2021-10-04,223.7899932861328
2021-10-05,224.4199981689453
2021-10-06,224.9900054931641
2021-10-07,226.47999572753903
2021-10-08,226.38999938964844
2021-10-11,226.4499969482422
2021-10-12,223.57000732421875
2021-10-13,221.77999877929688
2021-10-14,217.44000244140625
2021-10-15,217.0399932861328
2021-10-18,216.97999572753903
2021-10-19,215.97000122070312
2021-10-20,216.1699981689453
2021-10-21,214.33999633789065
2021-10-22,212.97000122070312
2021-10-25,212.8699951171875
2021-10-26,209.80999755859372
2021-10-27,206.6100006103516
2021-10-28,207.8500061035156
2021-10-29,207.02999877929688
2021-11-01,214.5800018310547
2021-11-02,212.7700042724609
2021-11-03,213.3800048828125
2021-11-04,213.02999877929688
2021-11-05,224.4600067138672
2021-11-08,222.67999267578125
2021-11-09,220.7899932861328
2021-11-10,218.5
2021-11-11,219.3800048828125
2021-11-12,220.9600067138672
2021-11-15,233.08999633789065
2021-11-16,225.8000030517578
2021-11-17,226.6199951171875
2021-11-18,227.25
2021-11-19,214.1300048828125
2021-11-22,209.8999938964844
2021-11-23,209.1300048828125
2021-11-24,210.6000061035156
2021-11-26,199.2100067138672
