Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,169.63999938964844,169.8699951171875,162.17999267578125,164.0500030517578,159.27052307128906,473600
2021-01-05,164.17999267578125,167.02999877929688,164.02999877929688,165.55999755859375,160.7365264892578,392100
2021-01-06,163.22000122070312,171.4600067138672,163.22000122070312,170.97999572753906,165.9986114501953,463200
2021-01-07,171.64999389648438,171.64999389648438,168.60000610351562,169.74000549316406,164.7947540283203,471000
2021-01-08,170.9600067138672,172.89999389648438,167.02999877929688,169.08999633789062,164.16368103027344,404100
2021-01-11,167.75999450683594,171.11000061035156,167.75999450683594,169.1999969482422,164.27047729492188,262100
2021-01-12,169.8000030517578,173.32000732421875,169.1199951171875,172.2100067138672,167.1927947998047,271200
2021-01-13,171.58999633789062,173.0,170.25999450683594,171.3000030517578,166.30929565429688,223600
2021-01-14,172.61000061035156,175.35000610351562,171.67999267578125,172.02000427246094,167.00833129882812,377100
2021-01-15,171.25,172.5800018310547,168.1199951171875,171.47000122070312,166.47434997558594,297100
2021-01-19,173.16000366210938,173.75,170.30999755859375,170.57000732421875,165.60057067871094,310000
2021-01-20,170.24000549316406,170.83999633789062,168.27000427246094,168.4600067138672,163.5520477294922,280900
2021-01-21,167.85000610351562,170.1699981689453,166.72999572753906,166.88999938964844,162.02777099609375,295800
2021-01-22,166.57000732421875,168.57000732421875,164.47999572753906,167.63999938964844,162.7559356689453,312000
2021-01-25,167.08999633789062,169.1699981689453,165.47999572753906,166.50999450683594,161.65884399414062,280800
2021-01-26,168.64999389648438,169.69000244140625,160.8000030517578,160.8800048828125,156.19287109375,466400
2021-01-27,160.0,166.41000366210938,159.85000610351562,163.1999969482422,158.44528198242188,758000
2021-01-28,163.9499969482422,164.6199951171875,161.27999877929688,161.9499969482422,157.23170471191406,379800
2021-01-29,161.27999877929688,162.02999877929688,157.10000610351562,157.3300018310547,152.74632263183594,346200
2021-02-01,158.00999450683594,159.72999572753906,156.36000061035156,157.77000427246094,153.17349243164062,421800
2021-02-02,159.91000366210938,161.38999938964844,158.0,159.6199951171875,154.96957397460938,448800
2021-02-03,159.6199951171875,161.66000366210938,158.97000122070312,161.1999969482422,156.50355529785156,309600
2021-02-04,161.8800048828125,162.39999389648438,159.97999572753906,161.25,156.55210876464844,549400
2021-02-05,162.8000030517578,165.77000427246094,162.0,163.89999389648438,159.12489318847656,405400
2021-02-08,165.14999389648438,166.25,163.83999633789062,165.02000427246094,160.21226501464844,296600
2021-02-09,165.3300018310547,167.24000549316406,164.5,167.22000122070312,162.34817504882812,346200
2021-02-10,168.1300048828125,169.10000610351562,166.91000366210938,167.77000427246094,162.88214111328125,321700
2021-02-11,170.5,179.75,169.52999877929688,170.52999877929688,165.5617218017578,742400
2021-02-12,170.72999572753906,176.8000030517578,170.4199981689453,176.1300048828125,170.9985809326172,429100
2021-02-16,177.6300048828125,179.0,174.8000030517578,175.16000366210938,170.0568389892578,616700
2021-02-17,174.89999389648438,179.27000427246094,173.39999389648438,178.4199981689453,173.22186279296875,431600
2021-02-18,177.33999633789062,178.67999267578125,176.5399932861328,178.42999267578125,173.23155212402344,371600
2021-02-19,179.11000061035156,182.22999572753906,178.80999755859375,182.1300048828125,176.82376098632812,418400
2021-02-22,183.13999938964844,192.5,182.1999969482422,190.63999938964844,185.08583068847656,665200
2021-02-23,191.3699951171875,191.80999755859375,183.0500030517578,186.4199981689453,180.98880004882812,587500
