Date,Adj Close
2021-01-04,332.2274780273437
2021-01-05,336.2279968261719
2021-01-06,335.4953308105469
2021-01-07,330.2127380371094
2021-01-08,323.9950256347656
2021-01-11,325.51812744140625
2021-01-12,329.5379333496094
2021-01-13,333.046875
2021-01-14,334.92657470703125
2021-01-15,334.7627258300781
2021-01-19,329.20050048828125
2021-01-20,329.36444091796875
2021-01-21,327.4364929199219
2021-01-22,327.638916015625
2021-01-25,331.13818359375
2021-01-26,318.7798767089844
2021-01-27,320.5343322753906
2021-01-28,316.1192626953125
2021-01-29,310.22930908203125
2021-02-01,312.3597717285156
2021-02-02,320.7174987792969
2021-02-03,320.418701171875
2021-02-04,325.0843200683594
2021-02-05,324.9011535644531
2021-02-08,325.67236328125
2021-02-09,330.0102844238281
2021-02-10,329.8656921386719
2021-02-11,326.925537109375
2021-02-12,325.5663452148437
2021-02-16,322.96356201171875
2021-02-17,324.86260986328125
2021-02-18,325.74951171875
2021-02-19,323.33953857421875
2021-02-22,328.2076416015625
2021-02-23,333.7602233886719
2021-02-24,334.04937744140625
2021-02-25,329.3836975097656
2021-02-26,320.7967224121094
2021-03-01,323.9245910644531
2021-03-02,328.8980407714844
2021-03-03,331.1516418457031
2021-03-04,328.5677490234375
2021-03-05,330.6853332519531
2021-03-08,331.6762084960937
2021-03-09,327.8392028808594
2021-03-10,331.0835876464844
2021-03-11,330.0054016113281
2021-03-12,330.4522399902344
2021-03-15,336.49420166015625
2021-03-16,337.1935729980469
2021-03-17,340.97222900390625
2021-03-18,348.1895446777344
2021-03-19,344.90631103515625
2021-03-22,347.422119140625
2021-03-23,343.4880676269531
2021-03-24,345.9262084960937
2021-03-25,350.8802490234375
2021-03-26,354.27032470703125
2021-03-29,362.1191101074219
2021-03-30,359.9334716796875
2021-03-31,358.9232482910156
2021-04-01,360.3997192382813
2021-04-05,367.908447265625
2021-04-06,368.12213134765625
2021-04-07,369.3072204589844
2021-04-08,374.9703369140625
2021-04-09,375.1743469238281
2021-04-12,376.7479553222656
2021-04-13,376.0291748046875
2021-04-14,377.5445251464844
2021-04-15,379.4483947753906
2021-04-16,380.5946350097656
2021-04-19,380.5169372558594
2021-04-20,376.2428283691406
2021-04-21,376.1554260253906
2021-04-22,369.2101135253906
2021-04-23,366.4902648925781
2021-04-26,361.3322143554688
2021-04-27,362.5367736816406
2021-04-28,362.2647705078125
2021-04-29,369.4626770019531
2021-04-30,369.6666259765625
2021-05-03,374.2806701660156
2021-05-04,376.3885803222656
2021-05-05,375.3103332519531
2021-05-06,376.2525939941406
2021-05-07,379.1667175292969
2021-05-10,381.8865661621094
2021-05-11,376.7188415527344
2021-05-12,369.7249145507813
2021-05-13,376.6702880859375
2021-05-14,379.5940856933594
2021-05-17,379.9243469238281
2021-05-18,376.1360168457031
2021-05-19,374.5041198730469
2021-05-20,377.20452880859375
2021-05-21,376.1360168457031
2021-05-24,376.6119689941406
2021-05-25,374.8052368164063
2021-05-26,373.1344909667969
2021-05-27,376.3011474609375
2021-05-28,373.768310546875
2021-06-01,373.4944458007813
2021-06-02,376.5945129394531
2021-06-03,378.8046569824219
2021-06-04,385.40576171875
2021-06-07,382.8729248046875
2021-06-08,379.9586486816406
2021-06-09,378.2668151855469
2021-06-10,379.16650390625
2021-06-11,379.16650390625
2021-06-14,380.52581787109375
2021-06-15,381.20062255859375
2021-06-16,375.1374206542969
2021-06-17,374.4528503417969
2021-06-18,370.82470703125
2021-06-21,374.0616760253906
2021-06-22,374.0421142578125
2021-06-23,369.0057067871094
2021-06-24,369.39691162109375
2021-06-25,373.5824890136719
2021-06-28,371.685302734375
2021-06-29,365.1820068359375
2021-06-30,370.0032043457031
2021-07-01,371.83197021484375
2021-07-02,373.0739135742188
